# SnapshotNumber: 127
# Time_Gyr: 13.820529799271933
# Redshift: 2.220446049250313e-16
# ExpansionFactor: 0.9999999999999998
# ParticleType: 0
# MaxRadius_ckpc: 1000.0
# NBins: 100
# HEALPix_NSIDE: 16
# Timestamp: 2026-01-19 18:38:02.453307-03:00
Radius_ckpc,Au1_Rho50_Msun/ckpc3,Au1_Rho16_Msun/ckpc3,Au1_Rho84_Msun/ckpc3,Au2_Rho50_Msun/ckpc3,Au2_Rho16_Msun/ckpc3,Au2_Rho84_Msun/ckpc3,Au3_Rho50_Msun/ckpc3,Au3_Rho16_Msun/ckpc3,Au3_Rho84_Msun/ckpc3,Au4_Rho50_Msun/ckpc3,Au4_Rho16_Msun/ckpc3,Au4_Rho84_Msun/ckpc3,Au5_Rho50_Msun/ckpc3,Au5_Rho16_Msun/ckpc3,Au5_Rho84_Msun/ckpc3,Au6_Rho50_Msun/ckpc3,Au6_Rho16_Msun/ckpc3,Au6_Rho84_Msun/ckpc3,Au7_Rho50_Msun/ckpc3,Au7_Rho16_Msun/ckpc3,Au7_Rho84_Msun/ckpc3,Au8_Rho50_Msun/ckpc3,Au8_Rho16_Msun/ckpc3,Au8_Rho84_Msun/ckpc3,Au9_Rho50_Msun/ckpc3,Au9_Rho16_Msun/ckpc3,Au9_Rho84_Msun/ckpc3,Au10_Rho50_Msun/ckpc3,Au10_Rho16_Msun/ckpc3,Au10_Rho84_Msun/ckpc3,Au11_Rho50_Msun/ckpc3,Au11_Rho16_Msun/ckpc3,Au11_Rho84_Msun/ckpc3,Au12_Rho50_Msun/ckpc3,Au12_Rho16_Msun/ckpc3,Au12_Rho84_Msun/ckpc3,Au13_Rho50_Msun/ckpc3,Au13_Rho16_Msun/ckpc3,Au13_Rho84_Msun/ckpc3,Au14_Rho50_Msun/ckpc3,Au14_Rho16_Msun/ckpc3,Au14_Rho84_Msun/ckpc3,Au15_Rho50_Msun/ckpc3,Au15_Rho16_Msun/ckpc3,Au15_Rho84_Msun/ckpc3,Au16_Rho50_Msun/ckpc3,Au16_Rho16_Msun/ckpc3,Au16_Rho84_Msun/ckpc3,Au17_Rho50_Msun/ckpc3,Au17_Rho16_Msun/ckpc3,Au17_Rho84_Msun/ckpc3,Au18_Rho50_Msun/ckpc3,Au18_Rho16_Msun/ckpc3,Au18_Rho84_Msun/ckpc3,Au19_Rho50_Msun/ckpc3,Au19_Rho16_Msun/ckpc3,Au19_Rho84_Msun/ckpc3,Au20_Rho50_Msun/ckpc3,Au20_Rho16_Msun/ckpc3,Au20_Rho84_Msun/ckpc3,Au21_Rho50_Msun/ckpc3,Au21_Rho16_Msun/ckpc3,Au21_Rho84_Msun/ckpc3,Au22_Rho50_Msun/ckpc3,Au22_Rho16_Msun/ckpc3,Au22_Rho84_Msun/ckpc3,Au23_Rho50_Msun/ckpc3,Au23_Rho16_Msun/ckpc3,Au23_Rho84_Msun/ckpc3,Au24_Rho50_Msun/ckpc3,Au24_Rho16_Msun/ckpc3,Au24_Rho84_Msun/ckpc3,Au25_Rho50_Msun/ckpc3,Au25_Rho16_Msun/ckpc3,Au25_Rho84_Msun/ckpc3,Au26_Rho50_Msun/ckpc3,Au26_Rho16_Msun/ckpc3,Au26_Rho84_Msun/ckpc3,Au27_Rho50_Msun/ckpc3,Au27_Rho16_Msun/ckpc3,Au27_Rho84_Msun/ckpc3,Au28_Rho50_Msun/ckpc3,Au28_Rho16_Msun/ckpc3,Au28_Rho84_Msun/ckpc3,Au29_Rho50_Msun/ckpc3,Au29_Rho16_Msun/ckpc3,Au29_Rho84_Msun/ckpc3,Au30_Rho50_Msun/ckpc3,Au30_Rho16_Msun/ckpc3,Au30_Rho84_Msun/ckpc3
425.0,118.144121506285,62.07021239598228,221.95733424940943,190.914747774967,134.3626096661017,272.23878507196036,125.59451406924859,78.61589690683732,193.03933981768412,120.41930212515905,83.49064305865097,180.39975729734786,79.05329299337146,48.38206268009474,135.57148256517718,67.62982351168368,34.13565300089969,119.62851827375655,108.02477966990998,63.800680357898145,155.4909630023308,89.55242158008971,40.98495140689857,151.19515565257822,67.23627477820442,39.60958760912455,110.91063539123012,46.451582098443666,24.594009442647966,80.04307021498988,121.78658940665917,68.53246479584998,202.90478059326608,85.5373312807652,49.43426703160701,143.8660793270875,93.42035931603513,48.02037340279305,154.04629751155662,82.77389630813975,50.84541875233652,124.97216691039863,55.85674298637539,31.41142944542427,102.00794370839547,140.9406351085877,92.71449392113888,205.54935906086854,61.05586288703163,34.08508985082543,109.2699024953331,187.3372411717562,108.14574149613922,318.0317113832009,76.63165340830157,42.984049388719,137.7692930949394,99.45672714340013,58.2584783623264,175.7613718102429,158.21032951665296,91.33622733456792,245.8736687934094,53.3960124332273,22.68581422307989,102.22984743942449,107.75512684791516,71.9463235721335,161.05472081416778,129.11800467718786,86.22674861055572,200.83685138033982,67.5355513896511,36.92071331867874,128.649153620053,108.72702990095107,72.62939668690781,176.76704103503016,170.95258099877532,115.25196436996995,241.00447581748293,124.88915110938507,82.20757420801215,182.64677533303112,120.80640125068427,54.52247008494797,210.73357981734813,120.03216493637377,77.53310238199285,177.21019482403554
435.0,111.4820160449062,56.794891875783,216.87344046634541,180.4029144337093,126.01714511255466,255.89132946833843,116.16734737979513,72.96341051949754,180.83926520304166,117.09500409927324,80.62048332858932,176.7769838181324,73.90927464072067,44.00692668357525,125.33498731446286,61.838732299310536,32.75281413847947,111.17345587671397,100.22765142663991,55.80413418496343,144.96768730808876,79.58122779324295,35.54568232701494,142.94627428238167,62.82375140956557,36.64040267989868,103.64485996663208,43.19546277716494,22.625366689879133,74.69145494369468,110.82738476622215,63.36394389105518,195.72722210482155,79.82651872600427,44.61863721644532,132.1203852865031,88.26813593237922,44.51144604771974,145.67420981093164,79.99439525905143,49.48140626333986,120.53952180410077,49.52293132150943,27.254730756449074,92.16711427324573,134.21221764107156,86.2050308762679,194.66796381250276,56.72935769589984,33.08090933146067,106.3307659677077,170.23651764321525,96.99941314805754,289.5633010519944,71.4321511094423,39.10761510104594,131.17722275665912,95.68787175879797,52.16218327784118,163.54777495648517,146.9761711278561,83.13733882355577,234.19126969477213,52.27770674863362,22.0525509180369,97.31349308890523,100.06123630435079,66.67994271159132,152.1223713445876,120.97708837029475,80.04098794069165,190.18723450523373,61.8326000259915,32.518049803927106,115.88660988872668,105.02272986500341,70.39244536269334,169.06420106205235,157.16820316231056,105.09567331668902,225.76660711393654,114.30717737414845,73.89642068532383,170.74000481536356,112.98038596177625,51.29977426944128,196.80512896730428,111.88226899962345,73.68755585978221,169.63010516841817
445.0,105.56219166255975,52.026637659750875,207.06727074014728,168.5787845411194,117.35670037024651,245.90698105129167,105.93758365718676,65.93287302443997,168.56145102957785,112.79734955067889,78.63042324232137,170.04714955271274,69.2023690654281,41.58731631132086,119.42832966429673,58.678281055995576,29.820682535616463,105.41624587786609,92.94637275061257,48.41376381694406,137.0068786572534,70.96090297323592,32.12202730372461,132.47647103071935,59.28530192017878,34.6610387843287,98.40861077428625,39.69473979049187,20.97419203587284,70.15388984530608,104.59691835253773,59.2060157485241,178.86957609509653,73.38403320452556,39.96381797621418,122.91467513767755,81.49511731973101,40.99435041721529,138.41593458064298,76.21561165226666,45.84457438598566,118.17823894751803,45.372499828431344,24.304827466734302,87.22322998042216,126.11478281675645,79.89147586363228,185.08358597560317,54.57697567017446,31.39116870538188,100.94925311594048,151.84304707141703,83.98910336383227,271.58876800346206,65.86864002894988,36.683760300687624,126.36512037371553,92.18838266702222,49.40429070711577,154.23703968400147,134.44106220308512,75.12268477282082,216.47919530160206,48.8405195249681,21.24318435025686,94.93998828101448,94.18445150992636,62.11969228777194,145.55975653465083,114.87493058487145,73.19342228804588,178.2679428279958,56.140239080545975,30.124059338635366,111.08269412221757,100.80172924287899,67.08046962523053,164.56428882891345,144.2923255168627,95.39321921049145,203.72122776918883,105.80877279209864,68.68881525674547,159.89686356797054,107.19566820088397,49.986799586210964,183.03427088502147,107.26029930608257,69.40559265297551,159.2573753139969
455.0,99.5412427749796,47.21157280179476,202.35637616971803,158.93488728305087,110.85608334857297,234.16481499621858,99.13318169824392,60.79768870102942,153.55102241609168,112.30680886968811,77.39318845594796,165.73332865592133,65.48575317878709,38.93029827914879,112.32999551503609,53.71556541664225,26.77282425709239,100.40227906325907,84.79982374423429,42.42000714678992,128.9252083390376,63.27485009591513,27.938928699290923,124.64632092806914,55.39161133689747,31.926684031576798,93.04355784336606,36.10523388529639,18.251051147347333,65.62774236004618,97.26734477677371,52.37883951193859,166.8998870364097,67.40760731029035,36.82976456095425,114.06442648958226,76.16552412199644,37.89279652490183,131.1477823074421,74.2779127748359,42.976677332028494,114.81532086202344,41.36160829060319,20.702887789238478,82.03191528059253,117.30032562570211,72.65316999923556,174.85677065948647,52.389367839740096,30.235020080701613,96.19002899621077,136.9418981657546,72.22486420464114,252.53018257953167,62.26364739043619,33.00948987509842,119.01479896090476,86.27102733597563,47.37466557488716,143.78129804144876,123.08827866842216,69.65577480802686,199.33517899623055,47.379567311387255,20.170695290876605,90.8326432478338,89.00356093701646,58.58268194517004,138.88658072175417,108.00614762342212,67.60461519970288,170.0672123401155,51.4839008007849,27.039560196908422,102.23638340311639,97.8515015859649,63.01559384290665,157.65086434441034,132.53914692871172,84.79901859600763,188.18849145270545,96.75514947407515,60.95145799049528,148.36628052087104,101.8132515161183,47.702920595551575,170.11941841681013,100.13640672056025,66.22286453533391,148.50143915224305
465.0,94.87250505690852,43.65231199218953,192.40415891055986,148.79394030015501,103.44093228463605,218.57292509972194,90.04037668188963,54.942330683024174,138.60693349808162,109.87038679428669,76.10749133528923,160.8603100024438,60.77981865932341,35.69193573434639,104.42539923208196,50.580853706070826,26.285188457423853,96.63375064529234,76.52683631034505,37.19217188741778,121.39165467820733,56.90312810027554,25.67148962695398,113.80297125430221,52.07778830798112,29.30992746490225,89.16167497005122,33.491786421466536,16.783268324379225,61.10098097893648,89.82665732994975,47.16123759161714,157.77041423803612,62.96830722560054,34.02866548730994,107.19964225740597,71.15180149832932,36.09783525270367,125.3569416295739,71.84762857786933,41.75442309741389,111.67690655904198,38.80048637569668,19.08340266759786,77.08712236702695,108.4315464208594,67.12193203735903,161.91234240831787,49.875159069128,28.771206878965526,93.34259514847261,120.95995974670346,63.9354301655986,231.85165265204333,58.45777537098411,30.704332527990903,112.71352791056738,81.46303862233921,43.57354478932762,134.12959175396148,114.23024673542791,65.75284868813432,184.81301428536963,45.347059570692934,19.62114554217201,86.14501379307656,84.17102423236182,55.602220210360116,132.5892760063305,101.54912474464331,61.605597336295155,164.34324728910642,47.58202599282851,24.33770803844382,97.92496190241187,92.96558634021571,60.08042470332301,154.93267572425464,120.0339355895785,76.99068245011469,174.20439448921064,88.88190141867167,55.01105664816751,140.6202458933146,95.41797288993722,44.83958907623314,159.62791348567868,93.64189734847284,60.85885168209903,139.8204888802507
475.0,86.57712070887075,39.860080450161135,177.9544769159736,141.91745257141554,97.14148071172856,204.57774221898123,82.78062397763982,49.45544298912029,127.25806066855812,107.92625778998416,74.9943569280765,155.96889306807742,56.88293502350173,34.186017699228984,99.09643214306415,48.07424514550037,23.785319023387917,88.55230201113312,67.82887174725145,33.127577672191194,113.85191613597054,51.453460328852465,22.53970806576073,107.47145975456576,48.71131597835374,28.252880717720668,83.72579398139732,31.583492218885553,14.880963053563482,59.08654739544622,84.82793109303005,42.46559692424792,148.3799007792245,58.16478609916274,30.78427702170139,100.4440310441079,64.92139153307582,32.834980204970634,117.11930234965006,68.71075443612331,39.23467577950139,109.10514067261508,35.649212244769295,17.09801878106348,71.37623935288946,102.17949364415334,62.31533387669343,151.6608506789074,48.19613304991585,27.336284421386786,88.58049414170044,107.62802178830533,56.074557512542654,211.84985358427886,54.10019692216997,28.9084374764507,105.22414447449309,77.75063519682473,41.08551570926344,126.96872586967676,105.53450899981627,60.03917775153998,173.25914681586576,42.67554206805333,18.40273819448891,82.6910826852981,80.05408635756896,51.403534162902346,127.41597376200265,97.844252375406,58.08225281960091,154.7224592316644,43.61611716867636,21.921696844520813,91.80958100891651,88.16932547537456,56.51840757638646,147.7650006790293,108.70320853625478,69.68575162897031,161.6027919939016,82.44039082133963,50.36188053806067,130.2224297597926,90.41350864259677,42.17373660798705,147.815398348023,87.43165649207694,55.2050032434784,130.50540309351152
485.0,81.31853830670062,36.762600741942514,162.60941511713264,132.06385380923237,88.71384592023556,190.01393374969516,77.30796364477695,45.00630483264557,116.92432607229269,104.49784996524957,73.85340184144734,150.42833804347504,53.586543141619764,31.14468280627085,92.6900590276904,45.28394382850096,21.87655570400833,86.97357565859326,60.71556705696024,29.738694747292744,107.09087654184266,45.8960628058485,20.377964609985877,103.0904711541321,45.98532471021619,25.407516773072416,80.27965048562146,28.734003112900464,13.817994939765782,55.908374739789295,78.51017962521226,38.83620815470651,138.87080013186988,53.10790213994899,29.034435452920693,91.96863564874693,59.16409120338025,30.368753660804497,109.02730391001118,66.42226242006106,38.17456438455695,106.54994774509859,32.81789883556195,14.459281780074225,67.44096822702447,96.56710732470025,57.83699903496069,140.7352331487719,45.94858136605232,26.064685610502305,84.02091871335861,97.03807100043824,48.71279243563543,196.72264667351098,49.8069085492415,27.204257729022007,97.96294962208778,73.00977829675675,38.56649291265689,122.67679284719995,98.82494587809228,55.991433533678475,161.9033952339557,40.483107973471164,18.48390685778281,78.33681105640315,76.55785252802735,48.66090917090495,122.64536647343249,90.4777407816881,53.50746096873656,146.9734182247432,40.56633421360616,19.754120758119885,85.4760850462398,83.11269755071132,52.77892274814608,140.32811247870052,98.22619889293094,62.54748770272086,146.6376112090198,76.2772404195049,44.71666283782466,120.98504380506868,85.82513512443728,40.79760514861943,140.26024647630268,81.30331680642698,49.20873911722901,125.54552713699795
495.0,73.84974690209812,34.69668378170557,148.63082914752042,121.58954753043724,81.65691324829952,176.64389083313432,70.38895711096868,40.557505997414964,110.58576111772668,102.54751072120877,72.23471744440003,143.43811073285605,50.26525455091294,29.614218814820084,87.13027975042131,43.09474425340754,21.003923988513012,82.66989701820656,54.65619857079116,27.199437859551352,100.1544180774224,42.85831556922335,18.682339657626724,97.30921769557487,42.432551262998615,23.13227094129048,75.34486211560525,27.11506592317934,12.601130484797086,51.64964354656874,73.54308236859434,35.34036191883107,132.48095758190482,48.849134527461246,25.941267062392583,84.41081924746842,55.27073107520273,28.617454013988446,100.42433474565807,63.828623872140675,36.685938624059595,102.99712478731858,30.09422198248893,13.48792377267994,63.87017551034163,89.70012118337921,53.46541733760584,133.5295259358256,44.08018489533033,24.46001114533495,80.34284789677497,86.60030337689426,42.43010510500074,179.27958735384416,46.31580058406201,25.020840162061518,90.4927322441166,68.77863627358798,34.91261661745996,116.67964189405488,92.71544583679199,51.02900805566213,152.8296843549366,38.744410010487435,17.383305738112313,73.49162089102842,72.87735077338348,45.5644191640772,120.35639582278206,85.30423870534571,50.43430570549773,139.3001591853485,37.72978757037434,18.61955657767701,78.53142892792934,77.31131300388455,49.01252983801858,132.04110707204336,88.58597197578435,57.12042733484215,133.59769960473974,70.84293048877737,42.02698974013641,112.34523249512029,80.75199042534246,38.01937856953735,132.95022484084456,73.4557427431132,43.63052655768908,117.73967694874491
505.0,69.96451963978873,32.34916997416261,140.71102873316403,111.57985142038228,70.54014100345402,163.60085629095823,65.89720974931625,38.68670127280278,103.97157363029281,99.56689971984034,69.62572127077921,138.40247374509386,46.919367814286446,27.716716141838965,81.86229530594188,41.13406071228152,19.06710910398979,78.91504797579199,48.508215501118514,24.070242651056247,92.3378021784423,39.49325965988287,16.450461551892552,93.76756287266879,39.95520248261612,21.953714119801237,70.79064920475543,25.323725072676996,11.919298120669394,50.2439896062909,68.3203861312558,32.11511550917654,125.22090992680161,44.74063944609383,23.475973671639434,78.47870081254288,51.95146644102411,26.876711337851624,93.54656504570342,61.238376164279025,35.74836557438117,98.97728413723743,28.55084264297876,12.278622771959622,62.02963071460404,84.97873974644747,49.82058537316606,127.10845909161438,42.597584084735416,23.09275277869754,78.37164860227493,78.194751705992,38.391474595509585,166.8412840355389,43.02707402678669,23.003432050802104,86.72025202655915,64.27703098388963,31.92346761937824,113.11394204520501,87.64520489671918,48.811071570883506,145.63991066435958,36.328312990315325,17.15226525127093,70.65168497518042,68.6713678999829,42.916330443625775,115.85081706605199,81.60467658682177,47.32171415974619,132.8570146392294,34.879780428399826,17.006913609415,73.83912819491388,73.4860525953213,44.4283459204659,125.53828220544214,80.18203983010248,51.8031105862188,124.24177925788368,67.77379442951273,39.34605406409379,106.53446862001223,76.39757383897613,37.372367033938396,126.52048550375716,67.17076814478565,38.22719831718906,110.92205782915151
515.0,64.2560998990629,30.60668125829727,132.25160904246533,104.13298602849271,61.52743918612071,154.62839959135087,60.933817409244185,35.00489959676462,96.14459193885061,96.51954128052508,68.48940881494906,133.3160205834943,44.60063908361236,26.191183831892626,76.1219399629429,38.98651533232383,18.0443935904017,76.86094984153961,44.114711539770575,21.173832066854466,86.3028899153273,35.98048221522685,14.54209218256798,89.0057066529731,37.8306023234024,19.71005812720391,66.81807037582293,24.324497272289385,11.253951784757632,48.4632362268903,63.22115824816834,29.994636810912244,119.22712109528595,40.07631605394838,20.913432808311978,69.40158608186916,48.381719850100126,25.184122622698734,90.21877816771898,58.050338358774916,34.60195759805355,95.45766218846833,25.807966155502427,11.545972322628845,57.62119407912604,79.78632507525055,45.40858143749402,119.57669513926832,41.32652479631655,21.486169571490063,75.78684284940272,71.58470606347456,33.565806118367895,159.46413354265337,41.04960119590004,22.130960965492964,81.26148483911857,59.101559298135385,29.67278053095678,107.8233101650209,83.2958942694583,45.60529492136541,140.1081167012621,35.007708321276375,16.73062684215867,66.32573952997375,66.61443940406711,41.86734251780893,112.27090716846176,75.16423702640785,44.850270854393095,126.27225841754702,32.13317251048981,15.562861232393985,70.32881863753356,68.80532862712829,41.99753442795543,115.36253092008188,73.87479180011775,47.59798743649496,114.06469166407452,63.981451712285484,35.62472872385491,100.43917607348023,72.88690800749563,34.72842969654613,121.48626650613537,60.74871106957008,32.31925065340673,103.5631395014795
525.0,61.43804610884098,28.5155433655614,128.34109734162433,94.89615110165809,55.353465641797165,145.59936384027569,56.26806409739533,33.026616457018406,89.09897241759084,93.98831544658444,65.71380952886807,133.0355804524605,41.36922962289002,24.172383312966534,71.7873043954652,37.08858564733939,16.586335299106494,73.0117733932784,39.078446104945314,19.176570826093112,78.84480164955612,33.887165778459476,13.666184562318504,85.32551220666679,35.08797694772347,18.205566549854836,63.91306292048322,22.587050875620957,10.314126224700379,46.08912924961036,60.14631418016052,27.895291088311275,111.27304290864943,35.26183073229317,18.90840046955525,62.26864863293964,45.43428237796878,23.733284423160423,83.23326285377682,55.750995497760044,33.60651509988023,92.63473938613897,23.83566788611998,10.861520221435317,53.65407002212906,75.20732848478838,43.43424296378577,113.99646317840619,38.733160909069646,20.879383710451414,73.60103026826552,66.08325726058278,29.831661331431,149.13463192188166,38.45340174145608,19.995197402848945,77.46570696769899,55.31765952818254,27.010064102547403,104.97460191536804,78.84163116760664,43.88241727225285,131.48957505103994,33.473418050348116,15.886351686802444,63.0436315822191,62.637855346829404,38.72331454378735,108.46487704661459,71.30149272571438,41.36513010259042,115.72107986114088,29.94842426815709,14.960031937929479,65.30201959941347,64.94582551993244,39.44723574935141,110.43246053929545,69.25577633174241,44.2828881221718,104.1878780499274,59.24928774216758,33.643195152553794,94.6628673546685,68.30747817406329,32.70923944014372,116.42916184974555,55.13082082514536,27.982885768484184,98.36716454065815
535.0,56.52677366931364,27.933092299164556,118.9802006725177,87.74888866916794,49.10482003260127,135.4576259263142,51.14798707631553,29.120836490769967,82.9002573151014,91.08504168906593,63.501238233618054,130.4127737888782,38.610920542654526,23.071964046328734,70.19052971300802,36.030588731574966,15.564006875698569,72.66975160126212,34.53908357521333,16.838869957283656,69.9790246816068,31.151168852840584,11.907821343384892,79.90034227196652,33.8621833492854,17.195288058730377,61.23973384864391,21.775194613705164,9.49681723677521,45.043176976519256,56.06427055382176,26.224636590271807,107.07405383115061,31.471087080627,16.692303523339564,56.63117270483692,42.73865876091214,21.40325953139921,80.07795670632946,54.49208557359144,32.3254260703364,88.7209093867371,22.621916407433176,10.225893947387938,52.54821302989022,70.49897437253783,40.832102470656395,108.36129611061402,37.258748153009115,19.07667557479424,70.23105148749814,60.849396272071814,26.247329749080198,140.53982335542,35.94725730146679,18.906650899561022,73.26580364567509,51.978482961505065,25.26150220990092,98.09288547873729,75.25278257934936,42.38115797140592,125.05713749320556,31.575618015878877,15.435443767194066,59.440793004290235,59.50103514937154,37.30447268053295,103.22673037906762,66.82259638497102,38.11971762624218,111.33233434776974,27.475751688873395,13.146862412359198,59.85523316113318,61.26370607717974,36.98467076578118,106.18294673785934,65.09453112047558,40.93900615978752,97.22052085112917,56.72996117108753,31.566256925064195,90.19836377905254,64.30374127054009,32.18445296421928,109.94726015532824,49.213219297044276,23.255824794912748,92.49923139877194
545.0,53.60449875720747,25.801345207642637,115.2158156725585,79.88907359870457,44.30718855133457,127.13060541149713,47.09334490463334,26.786357737353644,77.62610503690793,88.80763780520738,61.291470591533525,124.48595064002224,37.241173908363805,21.28426060668806,66.02942198020843,34.3286695270575,15.305516549196748,69.64155079316686,30.06950921717621,14.495927840514568,59.26681399670111,30.331813423706578,11.093903596208424,75.24147267124144,32.38083035021438,16.5351110083473,59.0390316450433,20.15941939560357,9.197279477720839,43.89737508413618,53.48548608068684,23.744053615784456,101.09324279429798,27.942331871438128,14.662329032615508,54.04873634660543,40.92817757384116,20.400709920090502,75.01282883179074,51.918882771652676,30.910944631719495,86.04172538627611,20.923202163590766,9.767659496445406,49.068599073563824,65.97237305285189,38.14007315117938,102.82022480237332,35.03298903631785,17.749740589178508,67.56738776429322,56.25373060694753,24.497661203719385,131.75810262525928,34.44355814197117,17.282329605698926,69.62122610074856,47.74201723025841,22.876191903736256,95.18589775253147,69.74583669902239,40.02586159677948,117.98597771386235,30.548109974448828,15.09228360912178,56.632474651664175,56.16513079509943,36.302702912026426,97.20574528259608,61.995828628042304,35.42161992398244,105.1351287123251,25.1917769589802,11.848771935624326,54.90951285137123,57.507087839635794,34.85670449906988,99.70553965746923,61.38762791666559,39.04527255072238,93.76043194539537,53.78216646896884,28.760176367633335,85.0275962357653,60.22495117299415,30.454523481559406,105.38069614717566,45.64921092244707,21.329713603838098,87.1541122913753
555.0,50.90045696872431,24.908477885542077,111.58349640158502,73.47491721475929,39.37287240848687,120.4127628057866,44.10940231494068,24.347964676679922,72.46231561645828,86.39107856367042,58.532751706365445,123.78165712486754,34.895704034434985,19.60275388611407,62.92222193638084,33.066621370825764,13.764643629219377,66.72074266567546,26.98664447982333,13.731550787325713,52.175562494855825,27.652010862446726,10.060602344506137,71.52759927567502,31.133701964675982,16.277501280534963,57.4524486064895,19.8551570410895,8.933257307792012,43.48062691064653,50.375962189607556,22.459050661257717,96.41540499773299,26.229867737226197,13.19688683506821,52.671588469953036,38.5718163764114,18.522357882876996,70.94401022106476,50.58218483469237,30.227742413451363,83.50736021817704,19.58259008704443,9.033637975856543,46.787306829819315,61.723792783240874,35.86790596380987,99.54656353418429,33.74698100677873,16.76901179515128,64.12632231146343,51.087156515602125,21.32119301153499,124.22880710296573,32.695914391285534,15.953697056396003,67.72425907911878,44.89757052292843,20.74095363646773,90.77545850295822,65.61226717955152,37.36928826547255,111.53360734625832,28.65882437798357,14.275970435725357,54.3991796924762,53.658707167348965,34.386800502733124,90.65504384260252,57.87162410779559,32.78543642720251,97.92329529640621,23.398289357111945,10.73474003453434,50.203221657947715,53.15288482298837,32.19759078164783,93.34683902201489,59.020272733400745,37.789493391963035,88.33112137099602,50.97963067136149,27.474101273087854,79.59830621453388,57.39200120569346,28.368338929966765,100.66448708876977,40.54430527340119,19.063172503894315,80.22544606333952
565.0,48.27177261240543,23.812946401474893,104.31232252951756,67.88884961270176,35.408813946658604,112.88067414536322,40.23217624347254,21.595205525954434,67.49122549395744,82.67616939645242,55.98144991581745,120.14295929581525,32.815776322576724,18.093211478608218,59.329566344719446,31.76899912244886,12.922233551684586,66.00505828588841,24.11733652088808,12.165022628342395,47.5618965102605,25.98934644267404,9.715199373800473,67.7057562080225,30.148752012882326,14.730015628536279,55.68332300225047,18.50713085925328,8.15352840130838,41.35962652334973,47.61271739405975,21.581796363206497,90.53102172535566,24.381551607878155,11.416972999217364,48.33124631356139,36.821437519783125,17.670136618875752,69.79680814017536,48.946969003678575,29.087934744323714,81.276947711181,18.36875290680892,8.541966816648904,42.97029245282784,58.98278933768472,33.48457477886565,95.52059718203893,32.43567383591701,15.233009324151064,62.51510533817093,46.90823955105341,19.14179127323857,117.70395929000296,31.423339912578612,14.80494321650188,65.03415273491518,41.42552941282107,18.961373258998083,84.88140080312766,62.01600170112752,35.31589563947464,104.80998123843442,27.886595942053173,14.071651668783902,51.98588545901017,51.39889333878663,33.36802589023818,84.5462310822556,53.76934363779559,30.26087991919851,92.8525210757063,21.692358013380204,9.741730364880716,46.326685797612384,49.26357051269312,28.966168128816463,86.16634748302079,56.40602397822087,35.60551044746668,85.27381743727835,47.189586536781476,25.98267182238014,74.1781583559308,54.06815037114096,26.886805612560142,96.36787087275677,36.31931422704709,16.39925341151586,73.77218150924193
575.0,46.41720851994985,22.69753417847509,101.12219652079962,62.76603326583624,32.93914061434059,106.59048695588973,37.2193141109589,19.640749223362814,63.82729181470695,79.64139923604436,52.562236614664855,117.17640263689692,31.038787933431145,16.563483305851204,56.95655707493101,30.420081315460962,12.1071578023973,63.91871811070641,22.52976566653028,10.871494019926683,43.73207886846046,24.533659994578485,8.946737854063294,63.57460969827586,28.71740486179091,14.276627933659274,53.09300521506068,17.714242263912638,7.549883316153524,40.86239421423132,44.857815993084714,19.977671928264208,86.38945707483768,22.211319201369214,10.68064268525815,46.90743497565476,34.95883358208691,16.70496154048192,65.06471540189611,47.19610764480265,27.60887160510088,77.25733565602098,17.4556019871543,8.122066893326922,42.563498109879966,55.00960455065554,31.727790436560866,91.39753172747432,30.301360809646216,14.884088890233421,60.24030388100851,42.32508722320629,17.276277276349337,110.98741574601077,29.938332347682852,14.195239576343814,63.922112026408044,38.09865731795678,16.706170649521916,81.93002781412517,57.125316626526946,32.766532339048695,98.24954789738167,26.83236389598742,13.541485663204108,48.96466896531374,49.71770651167011,31.583100403512162,80.57774251880042,49.76121641484627,27.67966056090658,89.09675521954703,19.377962324134337,8.937910503169105,41.627274051328904,44.97210718105184,25.921406126704667,81.29190105191432,53.17237803635901,34.002588914442676,82.23902035436288,45.462222638097685,23.522167615934546,71.65437011352196,51.516275270667386,25.565484813685796,92.0332640240243,32.72696570713569,15.113818498769486,66.07216233690588
